id,colaborador_profile_id,lider_profile_id,tipo_day_off,data_solicitacao,data_inicio,data_fim,data_retorno,descricao,referencia_feriado,status_aprovacao,tipo_contrato,motivo_cancelamento,deseja_cancelar,created_at,updated_at
b92d520d-fffc-4d0d-a0da-21545f28fcf1,,,Folga Banco de Horas - Carnaval 2026,2026-02-12,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
429073f2-0b61-49d4-955f-7a8e3df87813,,,Folga Banco de Horas - Carnaval 2026,2026-02-12,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6a65bd1a-31bb-4e42-a6d0-f2137dc1e403,,,Folga Quarta de Cinzas - Integral,2026-02-12,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f2521f51-be69-426c-ad0e-75495059451e,,,Folga Quarta de Cinzas - Parcial,2026-02-12,2026-02-18,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6e24b0ac-2a1e-4843-a8f5-1c67764e04d9,,,Folga Banco de Horas - Carnaval 2026,2026-02-12,2026-02-16,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b30a6704-bc19-4174-9917-3c91b65689d3,,,Folga Banco de Horas - Carnaval 2026,2026-02-12,2026-02-17,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
05a856fd-2792-43e9-b426-eb40cf6264fc,,,Folga Quarta de Cinzas - Integral,2026-02-12,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
83d27802-9bc2-4b8e-8603-b7bbd8b02266,,,Folga Banco de Horas - Carnaval 2025,2026-02-13,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
aefe49b9-0465-4331-925e-d730082c594a,,,Folga Banco de Horas - Carnaval 2025,2026-02-13,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a0d0d04b-b41f-4c08-ab2f-86811a712d5a,,,Folga Banco de Horas - Carnaval 2026,2026-02-13,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c21f9d73-27f1-48af-8b05-909c9caa5d8f,,,Folga Banco de Horas - Carnaval 2026,2026-02-13,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8d3c7246-a4a2-4a6e-a0ce-3c571bd8217d,,,Folga Quarta de Cinzas - Integral,2026-02-13,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f662efd2-8381-4725-9226-dfe1b0da10bf,,,Banco de Horas - Dia Normal,2026-02-13,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8eb051a8-bfbd-442d-8850-cedaaefcdb50,,,Banco de Horas - Dia Normal,2026-02-13,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c4a22df3-df8b-479e-81eb-9cef145c7dac,,,Folga Quarta de Cinzas - Integral,2026-02-13,2026-02-18,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2649be22-98b8-46ec-b554-eae761f7ce9a,,,Folga Banco de Horas - Carnaval 2026,2026-02-15,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0159f826-5815-49dc-9376-3d2951fe8273,,,Folga Banco de Horas - Carnaval 2026,2026-02-15,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3db43bc4-ed01-4d85-9f2d-d9db9cd88a01,,,Outro,2026-02-17,2026-02-18,,,Carnaval,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b949a85b-dc45-4899-9dc8-fadf15b01d43,,,Aniversário,2026-02-24,2026-03-13,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8f51ca78-0b67-4741-a3e7-b6fd8ab3836e,,,Banco de Horas - Dia Normal,2026-02-24,2026-03-13,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d05d5fa1-f3d6-4557-bba8-f7ca868c1295,,,Folga Banco de Horas - Carnaval 2026,2026-02-26,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
80049cf9-cb3e-4314-9084-cf885060d1bd,,,Folga Banco de Horas - Carnaval 2026,2026-02-26,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f219f1ca-ea73-457b-b111-74200757a106,,,Folga Quarta de Cinzas - Parcial,2026-02-26,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3c7b0ad9-d760-41c5-83b6-fe355c986d8c,,,Aniversário,2026-02-26,2025-11-21,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a39d261b-1306-49ed-bc0a-86e8cc3c71c6,,,Folga Quarta de Cinzas - Parcial,2026-02-26,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d87f91b7-a17e-4493-94bc-2419f886bffa,,,Folga Banco de Horas - Carnaval 2025,2026-02-26,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e8435479-7108-4ba0-bb9f-66e183d1c2cd,,,Folga Banco de Horas - Carnaval 2026,2026-02-26,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
91ad8926-0b02-4e3d-8c9b-2f88067be1e8,,,Folga Quarta de Cinzas - Parcial,2026-02-26,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c661a28b-c7c1-4fe4-a4b2-1f3bf45ecfb9,,,Banco de Horas - Dia Normal,2026-03-10,2026-12-24,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c00a29b8-4529-4f53-9d71-c151f4c18685,,,Aniversário,2026-03-13,2026-03-28,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c2db595c-c468-449b-96e3-a638bb6da081,,,Aniversário,2026-03-13,2026-04-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
689c8ac8-6ffb-4487-8b19-fedca340e597,,,Aniversário,2026-03-17,2026-03-20,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2717d273-e23c-4b54-8ce5-29fee3318771,,,Banco de Horas - Dia Normal,2026-03-19,2026-03-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
33b28850-efdd-483d-88cd-971672a77faa,,,Banco de Horas - Dia Normal,2026-03-19,2026-05-04,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5e92ad21-65f7-466b-ac72-2d97f90411ce,,,Troca de Feriado,2026-03-24,2026-04-27,,,,21/04 TIRADENTES - FERIADO NACIONAL,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
15971f5a-3829-4988-b11a-c28925d0ef5f,,,Aniversário,2026-03-24,2026-07-20,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
43d3ede3-0103-47c0-9f29-65665d20af82,,,Aniversário,2026-03-27,2026-03-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ab48f778-ab42-445a-bf7a-438300098bbf,,,Aniversário,2026-03-30,2026-04-16,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
