id,pessoa_id,data_inicio_aquisitivo,data_fim_aquisitivo,situacao_periodo,data_inicio_recessivo,data_fim_recessivo,quantidade_dias_adquiridos,quantidade_dias_utilizados,saldo_dias,motivo_recessao,data_concessao_recesso,created_at,updated_at
ab23ac2f-05d5-4264-bea3-cc6be04cd8ad,260c92dc-11b4-4d4e-bb75-3244098db853,2025-03-05,2026-03-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
79e05d8c-92ca-4bd5-97c9-a4680cf15e7f,8308c9cc-81ce-4907-8c5f-ab42ac6cd368,2025-03-05,2026-03-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c83b408b-9839-471d-adc4-2b2273f7ebb3,ce9a43b6-8bd7-48f2-9548-617d150fd029,2025-03-05,2026-03-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
03f13432-deca-44bf-a136-6158b753838c,2924b327-b096-49de-89af-385122be3790,2025-03-10,2026-03-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
28880a40-6e30-4ddf-aa69-341311be0e9b,0d676a40-10f1-4e5d-87a8-d610fc36da11,2025-03-10,2026-03-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
708bad16-c3a2-4849-9115-a84303e603ef,7a0ef535-1c1a-447f-94eb-b878de28731a,2025-03-10,2026-03-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9a3712b5-67cc-4cab-a5ad-b490dbc455d8,9f492dc9-9a2e-49d0-b6ce-befa30592587,2025-03-12,2026-03-12,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5f6e1df3-9a2a-47b0-a511-e9bee334357a,6134a198-f559-4e4c-b6c7-a29d9aefeede,2025-03-14,2026-03-14,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
19c2e999-64eb-4eda-9244-0902dd4d7481,bc340daa-a6ef-42c7-b5de-38fb35844040,,,,,,,0,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a2fdc263-bc56-467b-96a0-98d2eb742f3c,4edb134c-a83f-4c61-a7d9-2e883fe3f8b5,2025-03-17,2026-03-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1ecce6a3-52ef-4f78-a452-0f51e771b119,71425d8a-baab-4aef-8956-48e96d6564d9,2025-03-17,2026-03-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
20fa0161-915b-4d5a-a1bd-39d3bcfb8613,4225726a-60f4-4a4e-941e-9d5969d19cab,2025-03-19,2026-03-19,,,,300,12,18,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cc994b5b-5ae1-4940-8d91-ad9fc72d5110,a30196ef-3cf6-47a6-819c-2a961e7d2d59,2025-03-19,2026-03-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
89c28d4d-2bb6-41d2-ba57-ad6b57d186fc,0acc05dd-b5a0-4afa-89b9-34b8ca0bf67a,2025-03-20,2026-03-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f9e508dc-6b73-47e0-afe5-edb60d3e6a62,ab5773d3-51c8-4722-ac3e-e5b6ec028945,2025-03-20,2026-03-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e139ff71-7ef6-4a61-bb14-433f093cceeb,b84c6f4d-fd1f-4bb8-9540-76af58cdbc8f,2025-03-20,2026-03-20,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a7a4a3b7-ea86-406f-82ad-fe0d47911efc,12343070-12cb-4f7a-9d67-70bad9f827b5,2025-03-10,2026-03-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
870104a5-23a4-4ebf-8d28-b7ae83455059,d199cbe9-afad-4723-b39b-7e75eb99ae18,2025-03-24,2026-03-24,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cbfd5d24-d93f-4644-b0c3-c5e448d18893,d1d33b4a-d5b0-467c-85a8-4161c5e3f179,2025-03-24,2026-03-24,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
704be3d8-4173-4084-8259-1ad089ea80db,bcb4191c-33ca-4a3d-be00-97db433ef4e8,2025-03-24,2026-03-24,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
74f1ee1e-d28f-4614-8375-5202d91c03a7,ade07a8e-4045-4ff9-8dc5-03f48269c621,2025-03-24,2025-12-31,,,,90,9,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3ba13bb2-aab9-4f4a-9bde-efd78439666e,0a5c61f7-8779-4702-ab29-bcce2d307320,2025-03-30,2026-03-30,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9567c040-264c-4916-a1fb-d433588c7c9f,36a4568a-8ffc-4be6-b804-3f8cf469864c,2025-03-31,2026-03-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
28fb51b6-41d0-4b7e-92f5-cebcdce8eaab,eea5dcab-f625-46ba-8efa-a823667adb3a,2025-04-02,2026-04-02,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b9db0c39-5e8d-4442-9ee2-21863fd1fe6f,af114df9-375c-44e9-a64c-180f8cf7bd63,2025-04-09,2026-04-09,,,,300,20,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a02246d3-9b01-4f84-a483-5d65afc21930,ca9b9d61-0299-4d97-b92b-a0b88bc91f97,2025-04-09,2026-04-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d967ba3a-40b9-495b-b48c-2b19416b4a80,770c002f-ba52-4988-a758-3890c170c5ab,2025-04-09,2026-04-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
dabe98f4-d3a6-4f68-a8ba-4eada687be83,05e3d1db-37cb-4126-ae4e-cb4f69e6d578,2025-04-10,2026-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0a396bc6-c232-45a9-81ac-e03f41ade00c,e41c5749-b33d-4746-9be4-f40d3f42ec66,2025-04-10,2026-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
994d4696-03e9-4409-9765-d55f626ac7e2,8cff519e-d1cd-4330-b736-60a81c216c7b,2025-04-14,2026-04-14,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
332fe699-1778-4740-b15e-d4191596f3f8,0c34481a-76fc-4bda-ae10-8250ca06ce99,2025-04-14,2026-04-16,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3ea12f29-dc70-415c-a39c-275fd4560550,e2c609cc-e42a-49f2-945e-121db208d7df,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
58d4a9a4-365e-48a6-9bd9-708c940461e0,16c916d8-28cb-44f4-b02d-69ee047174ce,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f9acebc7-8258-4ed1-b468-e41a2011b2bc,22de8d58-0c90-4282-97f6-7e1bd3448d4b,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
861e93b4-def4-44c6-8235-23090403c921,0a92d115-4fd0-4d34-bb48-bbe6393d329e,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4e7ab5c2-8eab-4f09-ba6d-7cceae657bd7,93705730-73de-4e4d-885e-4744b4d5fe76,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
edacb460-d920-4143-bb7a-e834f78f6675,8ba2ff05-4a55-41b9-977b-7ca68c74208e,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
82aba533-3882-4f2c-8d22-de8d4c9cb2cf,b508cafe-720d-4142-a125-55959da6a137,2025-04-17,2026-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
140e2486-2a65-4ebe-b100-4e27ed0faa0e,36be18c6-5afd-4a9a-8378-dabf324aaa98,2025-04-18,2026-04-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8159baa4-ab02-49fb-b804-d09f293030ae,c51df459-9c1f-4108-9dd4-55215d952710,2025-04-18,2026-04-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e87c41cd-f2fd-4311-b3d8-b44b57a139b6,7673125c-83da-4b54-98b6-1765324891f4,2025-04-21,2026-04-21,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
30252d0a-9caf-4d71-89a1-33ad31de0736,30dd4acc-dd4e-4b6a-af66-f8f3c7122682,2025-04-21,2026-04-21,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
61f8921d-2942-40fb-aaaa-f8a20e8c8f65,8b768b57-4144-449c-b071-6e8f189493a4,2025-04-21,2026-04-21,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1d93e304-9c79-4112-8b1e-a679accd9f95,2480c971-b623-452a-b5d8-f8eb1be66f6f,2025-04-24,2026-04-24,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3c512317-1584-4ef2-a9e0-58bcb1735c16,1e189327-7fe8-412f-a87d-38db04fcc76a,2025-04-28,2026-04-28,,,,275,19,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
308ffa2d-97e1-4e9a-a1b7-531dc8cfa8c8,413b8e07-76e4-4df3-812f-d82ec0b0f2b0,2025-05-07,2026-05-07,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f7d52460-c60b-41a6-8646-441c38969876,a7f47b2f-dfd6-4588-9566-e6cdf0d37e62,2025-05-08,2026-05-08,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e9fee9bb-9a01-4a78-9f62-7422a26b6d5a,41454eb0-552c-4415-93e6-68188fc329e2,2025-05-09,2026-05-09,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
20b3b6f8-6a5f-4fdf-9583-125a84b018d5,66fd98dc-9788-4b49-8db9-b063c1bcf0ac,2025-05-12,2026-05-12,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6f16f127-5113-4f91-99aa-8fa1009a0381,4df753f6-8c2c-44cf-b2f8-1fd07d127503,2025-05-14,2026-05-14,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e6137629-ad37-4f8f-8e0a-10a3cf60c3e0,1594f4c0-fb86-41a0-a5ea-6a9761026438,2025-05-14,2026-05-14,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5862802b-9037-49fc-8fd9-2fc0d4ccb488,56f36aa0-cba9-4c54-9a6a-bec57800695b,2025-05-15,2026-05-15,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f634212e-f509-448b-a972-bf4271353268,bfc3a6ec-25b2-4dbe-8d14-ee68da44e02c,2025-05-15,2026-05-15,,,,275,0,27,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
174fc45e-06d6-4d28-916d-5e210ecb0ef0,8150640b-55a0-4443-9325-9573884de2f5,2025-05-21,2026-05-21,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fd7c1251-fd09-409d-965f-84a50d301bb7,2db96a07-517b-4143-8036-1988c857367e,2025-05-21,2026-05-21,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ad361521-7744-4062-b21f-9ce9e876014e,6dd6885c-489e-45a1-9279-c6959c0420fe,2025-05-21,2026-05-21,,,,250,3,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c154986a-4015-4e01-ba3a-b6d64cbf0f88,35cfaeb1-e46e-4faa-8581-bd87db1252c1,2025-05-21,2026-05-21,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e09c9661-fc1c-4ca4-9718-62d7b3637111,1c442a35-506c-41c0-8a8b-fac4a5787cc0,2025-05-21,2026-05-21,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3a97ad80-1180-4264-86a8-3b7f468f36ce,ce87348f-e82e-4647-bb77-3edcfb260e25,2025-05-28,2026-05-28,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6f574d20-a5ca-4168-a54d-4f1d5a5ec986,b370c164-8b1b-4afd-8d19-5618c1444a39,2025-05-26,2026-05-28,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
99fc939d-4935-4f0c-8d5e-e177f8f4a1d8,563c2b9c-8208-43df-bb8f-94096da5b17f,2025-05-31,2026-05-31,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f4c44fd3-9038-4fc6-8c8e-b99de1c142ed,528116fd-1176-4def-9052-98f3b76c3efb,2025-06-02,2026-06-03,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
dd2d4a30-3a11-49a5-85af-b740a839d772,859aa9b3-b511-475e-a6f1-5165a74cf7dc,2025-06-02,2026-06-03,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
36978ad2-cbe7-4333-b6c4-d1f842649d0f,17504bb7-3c6f-4f39-bb18-e6e2917b6b2c,2025-06-02,2026-06-03,,,,225,19,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fed23093-ab04-4e6e-8648-20d8fbba7927,d6c18a62-9986-42ad-b9fe-b55848aef389,2025-06-04,2026-06-04,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4e8eb6af-a484-4e55-9479-ab801d873fc4,c2aff27c-37f2-4782-9e65-8849a1d92b54,2025-06-04,2026-06-04,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2e3b7b5f-d73a-44a8-b324-d280062eed1a,549ae8ee-e9e5-440e-9226-e7da5e5948d9,2025-06-05,2026-06-05,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
80563f19-a3bb-4e7b-8cec-415de6acceac,03f7b959-9005-41f4-8244-575b141c0245,2025-06-05,2026-06-05,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7ce85b75-d250-4efd-8142-887221249ac3,1fa86504-6302-4125-b056-929b4910c252,2025-06-05,2026-06-05,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
36c46771-09a9-4dce-971f-485e4db0c7e7,df4198e5-3599-4fa9-8658-a95050bed8ee,2025-06-05,2026-06-05,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3dfd07eb-f9be-4c0b-aaff-d75af765df66,b755ec89-0784-400e-9de6-1906b531622e,2025-06-08,2026-06-08,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b9da4381-078d-4daf-a05a-0714ef2d301e,e5b93de6-de3d-41d0-8d8d-bb6df2424c3b,2025-06-09,2026-06-09,,,,250,3,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d40fafea-02db-4fb4-85ce-1ba05da42a83,486d1e63-ed70-4d65-8d2a-a253ea3ad788,2025-06-09,2026-06-09,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
48aa2a5c-03bd-4f57-bcb8-0de758d822b9,7597f16b-12e0-4ec6-a508-f75277204eb7,2025-06-17,2026-06-17,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3a856266-9d84-490b-9a04-b087ba10d32d,7ef9297b-ec4f-4e7e-873c-5a717042abd4,2025-06-19,2026-06-19,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
86251c4f-44f3-46be-94d5-82042e9ff53a,7b9cd134-0206-4690-b2f8-06f7b6020854,2025-06-19,2026-06-19,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
014de16a-9e55-4851-9b67-1b1d2c6cebad,d5acdf8a-d27e-4784-9247-7d9581578d21,2025-06-19,2026-06-19,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7b8aca43-11b0-469b-9887-3da76a1f70a9,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,2025-06-19,2026-06-19,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
69fa9fd1-90e7-4b8e-9fce-5637d8a1150a,896f1786-3719-4e0e-9bbc-fb9276fd78cd,2025-06-10,2026-06-23,,,,250,0,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
10d8dac4-27be-4df7-8178-65d6a918dc9e,b64b2a42-812b-4947-baeb-ac5e2e0b8aca,2025-07-02,2026-07-02,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7375a4c6-1c31-4cf8-8f4b-0da4eb16f291,33699f28-cce3-4195-9586-f21ebbaad1b7,2025-07-04,2026-07-04,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9a991724-0f11-4b32-adec-de1d87a68bfe,2a7d19ff-e42e-4b32-bb18-a5a79492e2e2,2025-07-04,2026-07-04,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a4215207-964e-4ab2-9cfc-74c06a65c53b,4c6affb4-80ae-4e55-8af2-992e5286f5db,2025-07-07,2026-07-07,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
56d1b59e-61c9-4ea9-922c-186a7bc8716d,5a4195a9-90fa-4b9f-b685-15c94d952adc,2025-07-01,2026-07-07,,,,200,5,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3878e7a4-9722-4b80-ad69-ee69641975be,56aa3e56-3d8c-45b0-990b-a970ceb56f80,2025-07-07,2026-07-07,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
be510667-7c35-4c35-86ac-f1d3fd29ba29,24f52952-d5ae-4a79-97ba-759cc3aa574c,2025-07-07,2026-07-07,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f81fba3a-2353-4de7-9a95-bc281a3ebdfd,0c016f3f-b1a8-41b6-98c0-d454b8a96cee,2025-07-16,2026-07-16,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
45ed6566-a6dc-4ded-a0d5-cce81b534961,92c2bbf8-1f4d-46c8-bbc6-f0921cfc0e4e,2025-07-17,2026-07-17,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
088d94c4-e673-4b93-bcbc-ad0eb15eeefe,1edf275e-3e1e-4b76-991b-d613b37092cd,2025-07-18,2026-07-18,,,,225,21,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
27c33e94-7f0a-4e70-a10b-2ed226cc628d,15f2158b-3516-47a6-933f-f092176f3cd5,2025-07-19,2026-07-19,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b8298f78-e575-4d8a-b9d0-250ef51fb807,4ce11f5a-bc27-427d-9ba5-e6a817297fc8,2025-07-21,2026-07-22,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
426e7c68-b068-439f-8b75-58c7d841549b,8537e2aa-8568-4644-9b52-e9b19d3387cc,2025-07-21,2026-07-22,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
24e5c758-c94f-4c86-abb8-fdf0fbead8f5,8fb466a6-aef0-4ee9-bdc0-40bd2d72526a,2025-07-21,2026-07-22,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4ecfb25a-c737-4f62-88dd-2d354315fade,0a12b33a-8d6e-4640-8870-aec828c20175,2025-07-09,2026-07-22,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e0d41a71-cd92-469d-89ec-42c6cec690fa,5ff5d7aa-55ac-4327-a38b-f5bce2c8c064,2025-07-07,2026-07-22,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
50b22a6d-3f27-4f9c-9d7f-0e6905fa9fe9,4967318a-8b3f-4ef8-8f22-2f05e03b0a0c,2025-07-30,2026-07-30,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7fe40557-a046-4d0c-978d-2df26f6c2f9b,bc7998e9-4c38-4eff-86dc-013e60bb4cd4,2025-07-31,2026-07-31,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9fac5d02-3549-455e-ad12-bccbf125dfdc,28162dd1-ac70-473d-b75e-b8152194bb09,2025-08-06,2026-08-06,,,,200,0,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
aed3dfca-ac8f-4285-8537-fc53aecedb58,0576bd44-96e7-4896-b9c1-0e9370b02cf5,2025-08-18,2026-08-18,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c2254f76-29a3-4f47-96e9-39d6dcdeef80,d721c026-76ba-429d-8201-f400048542ba,2025-08-23,2026-08-23,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8e5f13f6-fbec-4ce3-b898-d698cd34a1b0,232d08a5-20af-4558-80a8-f91f0a50563d,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d06ffbc3-c458-4d5e-b830-29579915dc3c,3d9b1531-8b2c-48d8-a041-a6659c9db1d2,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0d8af029-7aea-4fb1-a6fe-9607e83333b1,f72191de-e634-450b-96bc-3d3b52e868a7,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ebb8857b-9a9a-4a43-bff7-143bbb2913ca,7b5677de-16f1-4eb4-a249-129185b01779,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
62df1567-f65e-4396-97a8-511f1dfe2997,2b8a3a51-9b66-4c10-aff2-1b638635cbbe,2025-08-26,2026-08-26,,,,175,1,16,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b201e58a-d181-404a-8780-18d2bfa28f05,feb1bfbd-a38a-451c-a3d4-aba5d1dfaa36,2025-08-26,2026-08-26,,,,175,5,12,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
30a8d6da-cd09-434d-8f65-e559f12cf24d,f5171882-0b29-4a3b-a06d-7c48e9007b3b,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8b0adf9e-46a0-415d-9b99-9842831c081b,a1c67c3f-9a81-4572-9b8f-c6f8ef956644,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
12f6e671-4795-4a7a-a0e6-71cf2cc6cf2b,79000e35-6501-4806-a5af-3929867add0a,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
16deed34-cc8a-46de-b73e-b33114857f4c,c523e7b0-bee7-4af5-9178-531e2aa93b30,2025-08-26,2026-08-26,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f3c3adc7-8a29-4610-a786-fe9d11f99140,ee574932-0de9-4a5f-8548-fa9fd96f65df,2025-08-31,2026-08-31,,,,175,12,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
444b2cc0-20df-4738-8e99-30f5514732d5,ae1d495a-c300-4ac7-8050-ec83ee09419e,2025-08-31,2026-08-31,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
315b9fef-cea5-44dc-914e-52dd4ef76358,e8e519c8-c1bd-48e7-94e0-5e037b0e8180,2025-08-25,2026-09-01,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5ad5e66b-e986-48aa-b778-22e618e6f1a3,ec508ead-163b-49cb-8e8b-4aa9598243e5,2025-09-02,2026-09-02,,,,150,0,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ed68a971-d54d-465e-b81e-292bb488e3af,b27c9edc-072c-4624-85bb-125a416ba7f2,2025-09-02,2026-09-02,,,,150,0,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
957ecfec-fde1-4820-97f8-2944f6201abc,e3a505eb-d220-42fd-be38-ee59a23d78eb,2025-09-01,2026-09-02,,,,150,0,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f9beffe0-ed89-4227-9340-fa7feed839b3,2edcbe14-b658-45ca-bfa4-6434ac47dcec,2025-09-01,2026-09-02,,,,150,12,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
29c6cbf6-1212-421d-abab-0e568140d8d4,229e5986-022a-42d4-b487-979e2a1dfd81,2025-09-01,2026-09-02,,,,150,0,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cd5dc17a-b4ca-4648-aa5b-295648768c2d,f902e34b-c7f3-4d8e-95a8-8fb5ff5afa10,2025-09-04,2026-09-04,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
7e447120-3175-4ec4-94dc-c88eefa800c7,80940a1a-19c7-4995-ab6b-664de0dfe98f,2025-09-04,2026-09-04,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6c15b885-2f75-4bf8-9561-f13ddd36776a,d698738e-2d36-4265-a40a-a320db57c323,2025-09-10,2026-09-10,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
64bbd5fb-a0b6-4675-8a01-7945d31d3ee1,f310ecd4-4c9b-4fd7-81dc-1219eba94939,2025-09-10,2026-09-10,,,,175,0,17,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
