id,pessoa_id,contrato_id,periodo_aquisitivo_id,periodo_inicio,periodo_fim,duracao_dias,valor_recesso,mes_ano_referencia,status,observacoes,comentario_gestor,comentario_rh,aprovado_gestor_em,aprovado_rh_em,created_at,updated_at,pagamento_gerado,motivo_reprovacao
7674df6e-9948-4122-a445-4e8855eb091c,5a4195a9-90fa-4b9f-b685-15c94d952adc,,,2025-10-22,2025-10-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
21ebb4ca-c516-4297-aeca-9418d71085fe,1edf275e-3e1e-4b76-991b-d613b37092cd,,088d94c4-e673-4b93-bcbc-ad0eb15eeefe,2025-10-29,2025-11-18,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
21ba1fec-444e-41c5-bc4a-dae52be512bd,8f7f08c9-5b8d-47c4-900a-b4c167181ac4,,4fb8e070-4958-4b40-8ed4-3e399283c902,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
5ea4bd84-6660-4d18-b150-ba6944188675,8f7f08c9-5b8d-47c4-900a-b4c167181ac4,,4fb8e070-4958-4b40-8ed4-3e399283c902,2025-11-21,2025-11-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2e17c79c-862a-4b76-bcb1-8bd8ac543d8b,8f7f08c9-5b8d-47c4-900a-b4c167181ac4,,4dd56dca-3fff-43ff-904e-43fc6848c47a,2025-10-13,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ad44747d-96c3-4e10-a01c-dbfb114586c0,8f7f08c9-5b8d-47c4-900a-b4c167181ac4,,4dd56dca-3fff-43ff-904e-43fc6848c47a,2025-11-10,2025-11-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a2ea4ab4-c196-4b85-ad2f-7ef129fc181a,7b9cd134-0206-4690-b2f8-06f7b6020854,,fe4f8803-00fc-47e0-bc41-26c71cfbb413,2025-10-13,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9ca8627c-94ee-470b-8324-aa70831d4adc,51475395-84a5-48a1-9c77-b7e115df6af3,,35e92d70-65d8-419a-9295-e30eb1c725b4,2025-10-22,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
991ac19b-46da-44fe-ba82-ac928722926c,2be23925-ff1d-4489-a15c-682eb14131a5,,ae237736-b888-40fc-84f2-f2fe2ba9f255,2025-10-27,2025-10-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
85d93cf2-2f60-40f5-8f6a-a8c56589e154,2be23925-ff1d-4489-a15c-682eb14131a5,,ae237736-b888-40fc-84f2-f2fe2ba9f255,2025-11-07,2025-11-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c5dbca81-528d-42c2-ad5e-ddceb9e4adab,4ce11f5a-bc27-427d-9ba5-e6a817297fc8,,,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e9dcc34e-1154-4bec-b666-d3e10e9c1489,33699f28-cce3-4195-9586-f21ebbaad1b7,,c50e678b-e5c3-45b6-bea4-4c34a409080a,2025-11-19,2025-11-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c3b0e1f1-ff0f-403b-bab9-3fbb37069d90,33699f28-cce3-4195-9586-f21ebbaad1b7,,c50e678b-e5c3-45b6-bea4-4c34a409080a,2025-11-21,2025-11-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
5ef6cb43-8341-4fbf-ae78-7f19c436aff5,33699f28-cce3-4195-9586-f21ebbaad1b7,,c50e678b-e5c3-45b6-bea4-4c34a409080a,2025-11-24,2025-11-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
bfbfb6aa-f8e6-4eba-9dba-9611e773c3e7,33699f28-cce3-4195-9586-f21ebbaad1b7,,c50e678b-e5c3-45b6-bea4-4c34a409080a,2025-12-29,2025-12-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
44c61b53-0d7b-4977-a836-12dc4d6c4246,33699f28-cce3-4195-9586-f21ebbaad1b7,,c50e678b-e5c3-45b6-bea4-4c34a409080a,2025-12-30,2025-12-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c1004e49-82e7-47be-a5c5-e7e16287cb9c,2be23925-ff1d-4489-a15c-682eb14131a5,,06060234-47d9-40c3-9618-b808b8e89aa7,2026-01-05,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2925a01f-e3ef-4a26-bdc0-da78672195a2,ade07a8e-4045-4ff9-8dc5-03f48269c621,,,2026-04-06,2026-04-20,15,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d37b2738-593b-44b8-ae7c-b838ef8f8f8a,4d9c09cf-ea7b-4ad9-8a95-a14f8946beb2,,236f2a58-0d9c-4434-a8e4-67f73868424b,2025-10-17,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2d8f3f44-9e69-4f07-903e-67cfeed7e49f,35cfaeb1-e46e-4faa-8581-bd87db1252c1,,2083d00c-7def-4d25-8b3f-f35c9ed75d6e,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
bf0f788c-199a-458a-9023-b6d9c8f1e60e,35cfaeb1-e46e-4faa-8581-bd87db1252c1,,2083d00c-7def-4d25-8b3f-f35c9ed75d6e,2025-11-21,2025-11-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
41460749-4251-4602-8250-e5d0a0862144,d9821cd7-6b79-4af8-abd4-d6094ae055ab,,b59fd0ec-868f-44f3-a10d-ec2aedb81ab0,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
32264f74-8934-45df-8ee2-e7e52e06e06f,bcb4191c-33ca-4a3d-be00-97db433ef4e8,,,2025-10-13,2025-10-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
bb464dcd-dc52-4d37-b19e-6f359bc237ad,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,,2025-10-03,2025-10-03,,,,Pendente,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
45981608-3193-4c8d-b47d-f5fa214a154c,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,71e6cb0d-e87e-4643-a38e-5b367947e04d,2025-10-13,2025-10-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f1f39807-e549-41bb-b247-48ee58e9b61d,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,71e6cb0d-e87e-4643-a38e-5b367947e04d,2025-10-14,2025-10-14,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7c68ed27-0272-4d95-9d2e-84859136c31c,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,71e6cb0d-e87e-4643-a38e-5b367947e04d,2025-10-15,2025-10-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e396e38a-7a29-49c3-a437-710b65dbec02,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,71e6cb0d-e87e-4643-a38e-5b367947e04d,2025-10-03,2025-10-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
02019f3b-80c8-413d-ab6e-fb979ec9c461,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,71e6cb0d-e87e-4643-a38e-5b367947e04d,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
74ed40ff-4637-434a-beb0-c9c3a3ea28de,36a4568a-8ffc-4be6-b804-3f8cf469864c,,283f7bca-3c59-48f4-a455-5e70df67a88e,2025-12-15,2025-12-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d8333c72-68c1-4e17-b49f-d03952846879,36a4568a-8ffc-4be6-b804-3f8cf469864c,,283f7bca-3c59-48f4-a455-5e70df67a88e,2025-12-16,2025-12-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e7ed268e-2f49-4849-a00d-098df110dea4,36a4568a-8ffc-4be6-b804-3f8cf469864c,,283f7bca-3c59-48f4-a455-5e70df67a88e,2025-12-17,2025-12-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
af738344-1470-4e25-848e-8da6923ae6a8,e3a505eb-d220-42fd-be38-ee59a23d78eb,,,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
50f12186-5192-498c-a656-cfd7c30ff9ee,ff072adc-7f13-4644-9cf2-7bac3ec1ad91,,b631e953-31cc-4b4e-89f0-29767fe230ca,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
fdaf6f3a-5b78-4463-ade5-820f7868b54d,6dd6885c-489e-45a1-9279-c6959c0420fe,,dfaf9ea7-3373-4d0a-a265-a7287922e71e,2025-12-29,2025-12-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
fcae885a-6238-41af-9abe-00ab3a096f39,6dd6885c-489e-45a1-9279-c6959c0420fe,,dfaf9ea7-3373-4d0a-a265-a7287922e71e,2025-12-30,2025-12-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
231275f4-b45e-438f-aab3-17087d9b6fbc,6dd6885c-489e-45a1-9279-c6959c0420fe,,0c46fb14-f725-45e9-9235-077ef9e99488,2025-12-08,2025-12-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2142c316-b1f0-4de2-9d7a-7962dc7e7eb0,3a8a88b7-3c62-4678-b293-bb998549e216,,da04f173-704d-4e30-80ef-2e97495f8f4e,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
38a73d8b-a2c2-4835-b165-e52a98e7d6da,79000e35-6501-4806-a5af-3929867add0a,,584e4d05-bfa9-4cde-8f67-eb3465cddfaf,2025-10-17,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d0dd14da-9a4b-4bff-99f4-78dd7e72b517,79000e35-6501-4806-a5af-3929867add0a,,584e4d05-bfa9-4cde-8f67-eb3465cddfaf,2025-10-20,2025-10-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d74162ba-f149-4fb7-8c5d-b7c8df4380bf,f310ecd4-4c9b-4fd7-81dc-1219eba94939,,,2025-10-14,2025-10-14,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0dbfe52d-9959-44ef-9595-2e3417303325,ce87348f-e82e-4647-bb77-3edcfb260e25,,,2025-10-07,2025-10-08,,,,Pendente,"Tive uma reação alérgica ontem a noite (07/10/25), provavelmente a alguma medicação. Estou gripado e tomei algumas medicações durante o dia.",,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
32a17805-610e-4d49-96dc-c694216d4e15,0576bd44-96e7-4896-b9c1-0e9370b02cf5,,,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
4e7e4b7f-971a-4401-a5e6-773a4362009c,0576bd44-96e7-4896-b9c1-0e9370b02cf5,,,2025-11-03,2025-11-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
80f4d9cb-e99e-4b97-85bb-46c9450489f8,0576bd44-96e7-4896-b9c1-0e9370b02cf5,,,2025-12-29,2025-12-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
81eab447-0766-4c49-8cf2-fad76b7a57fb,0f99b83a-ace9-44c2-b554-ef31f2fb4bd5,,,2025-12-22,2025-12-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
989f7abd-0b81-484e-a911-20b17f4d6105,0576bd44-96e7-4896-b9c1-0e9370b02cf5,,,2025-12-30,2025-12-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f4b69e02-e495-45c6-b29e-598d2ea935e0,0f99b83a-ace9-44c2-b554-ef31f2fb4bd5,,,2025-12-23,2025-12-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8b487202-a150-49d6-a257-6d8c54c39eb4,0f99b83a-ace9-44c2-b554-ef31f2fb4bd5,,,2025-10-24,2025-10-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
64f7a5cf-3688-42e4-9c1e-ddd06a89d337,0f99b83a-ace9-44c2-b554-ef31f2fb4bd5,,,2025-12-24,2025-12-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
911f8d1f-58dc-41d4-b22a-cf555bc22318,e36725ad-bb02-4691-91c1-cb034a67b057,,,2025-10-10,2025-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
527e5514-5232-4aee-a688-8b95799b3488,ee574932-0de9-4a5f-8548-fa9fd96f65df,,2a073a4d-f931-4cdc-93ea-93ad9bf15e45,2025-10-17,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
5a8e0943-c0b3-4547-8ed8-15181a8c6c60,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-12-29,2025-12-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
77e1a116-bdda-4713-a590-732154c0e948,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-12-30,2025-12-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
cfb94456-b617-4935-bb7c-2c5e8ab26bba,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-12-31,2025-12-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8daf5812-9ab2-4276-a0b8-c96fc31419e9,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-10-22,2025-10-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
3edf07e4-977b-47de-8837-5bb7228b0459,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-10-23,2025-10-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ccffabfb-cf34-472d-aa56-6a1f40992e53,b508cafe-720d-4142-a125-55959da6a137,,a0859e59-0cd7-43b2-bf63-c39fcb8d7fc4,2025-10-24,2025-10-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0e5a211a-d36a-478c-93e2-a6f4d03cf8e1,8537e2aa-8568-4644-9b52-e9b19d3387cc,,,2025-10-13,2025-10-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d9f4b87c-1c3d-4c10-b579-826fcdd4620e,d199cbe9-afad-4723-b39b-7e75eb99ae18,,2ffad336-b05f-48e9-b3f8-2b54e181eba2,2025-10-17,2025-10-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7e464f88-0381-4bf8-b32e-ccb6409412c9,c523e7b0-bee7-4af5-9178-531e2aa93b30,,3c6fa1ea-499d-4686-88bc-7bb1308c7012,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
3b0c550e-268a-4239-860c-9a6a99a2c6cd,2b8a3a51-9b66-4c10-aff2-1b638635cbbe,,0a8601ba-c497-427e-8106-b65f99a05646,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
10215c08-ab32-4ade-beb3-37f44b63d95a,7e5f06e3-f7b6-4664-a281-7e855a7b77a3,,,2025-10-27,2025-10-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
91bcb8ca-9a41-4c4a-8968-5d7f016549f1,7e5f06e3-f7b6-4664-a281-7e855a7b77a3,,,2025-11-06,2025-11-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
601091e1-0a68-474f-9281-96c472c7e031,9734853f-4956-467b-9217-536015ee1a3d,,,2025-09-29,2026-03-28,,,,Aprovado_RH,Licença Maternidade (120 dias: nascimento em 29/09/2025),,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
3e77e861-dfc3-49bd-bda1-ff4a9bde65d3,859aa9b3-b511-475e-a6f1-5165a74cf7dc,,,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
161c8234-812a-4434-8ca9-04fdcd710f43,859aa9b3-b511-475e-a6f1-5165a74cf7dc,,,2025-11-03,2025-11-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
75ee2421-3ad4-4b6c-aeed-c53e039c029b,f10c8319-e4c8-47cb-bda8-b70f3300437b,,3c9d6265-2d82-4c43-aaf2-cee7e27d05fe,2025-10-15,2025-10-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a404c2c4-7323-4cad-ae2f-ccade5060e3d,af114df9-375c-44e9-a64c-180f8cf7bd63,,00d5264d-6fd8-4675-acbf-32dd687e7fb2,2025-10-20,2025-10-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9f732b2f-d3fb-4c72-87d2-769f6a7f89ac,e8e519c8-c1bd-48e7-94e0-5e037b0e8180,,,2025-10-24,2025-10-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
da315ccf-ccf5-4b3a-b29e-d95087e1de17,e8e519c8-c1bd-48e7-94e0-5e037b0e8180,,,2025-10-27,2025-10-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ebf5fadd-3ee4-4c69-aa34-c1e20d4cba99,1e189327-7fe8-412f-a87d-38db04fcc76a,,,2025-10-23,2025-10-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
dde21a7b-4d63-43ed-b039-e43c5c1e3338,1e189327-7fe8-412f-a87d-38db04fcc76a,,,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
755e675b-2576-4a12-8e9c-6a3b1007fee4,1e189327-7fe8-412f-a87d-38db04fcc76a,,,2025-11-03,2025-11-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7b5a9c2b-78b9-40a7-97e4-a0e0983b8562,c51df459-9c1f-4108-9dd4-55215d952710,,4e5f7916-8176-4dba-ab50-9fec303f46b3,2025-09-18,2025-09-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b514bde0-320d-41d1-8112-0745af6fb356,0a12b33a-8d6e-4640-8870-aec828c20175,,,2025-10-24,2025-10-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9c53626d-bad6-40c7-af37-3baa4d387ae4,22772011-b44b-4870-90c2-770ee1d1c668,,5690dc86-42d9-4dc5-8b9c-e152aea7c9bb,2025-10-23,2025-10-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
4b7d0a1c-0d8d-4e16-b6d8-6ed55cd346b5,22772011-b44b-4870-90c2-770ee1d1c668,,5690dc86-42d9-4dc5-8b9c-e152aea7c9bb,2025-10-24,2025-10-24,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8c8ffd5d-5e9e-4461-b971-e1a0f24efc40,a0444794-3dea-4d85-8b78-76b8875ce91f,,2a15a2eb-e19a-4b5c-bbab-5f3271eaf1bf,2025-10-27,2025-11-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
eeb00537-8704-4777-91c9-6fbe148b10b3,a0444794-3dea-4d85-8b78-76b8875ce91f,,b33c6f53-cdfd-496c-9c85-60a1e36bf0d2,2025-12-08,2025-12-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
87b6d95c-35df-4c69-b979-5e6da39e7b87,2be23925-ff1d-4489-a15c-682eb14131a5,,ae237736-b888-40fc-84f2-f2fe2ba9f255,2025-11-27,2025-11-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
dc1bb3d7-01ab-471f-825c-3247eccadf4e,2128639d-53d7-4a09-bc00-db3ba63c3ad3,,211cb721-ed49-4141-8ead-f4dad9c312f4,2025-11-03,2025-11-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
76e03ea1-3d67-4260-baf4-2cc022696ba2,0ba763c5-3496-411c-9819-683f19f2813d,,2dcbe538-1011-4133-b95f-e3fe713fe6d7,2025-12-10,2025-12-24,15,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
dea87b1f-fbf5-44e6-bdf3-16c8b5e7f271,0ba763c5-3496-411c-9819-683f19f2813d,,86ac3945-7aef-499b-8558-2af366756680,2025-12-29,2025-12-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6e3dc317-e769-47b8-bdc1-b1a9e5fc1e3e,0ba763c5-3496-411c-9819-683f19f2813d,,86ac3945-7aef-499b-8558-2af366756680,2025-12-30,2025-12-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
572317b9-b624-4045-b4c3-8a83448af40d,0ba763c5-3496-411c-9819-683f19f2813d,,86ac3945-7aef-499b-8558-2af366756680,2025-12-31,2025-12-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
82313c42-953c-4f1d-ba2a-5485ac1ef1f6,feb1bfbd-a38a-451c-a3d4-aba5d1dfaa36,,ad1b4b11-a677-42b8-8a55-dc6759a28ee2,2025-10-31,2025-10-31,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6966c015-9934-415f-b434-4954e6ad9520,8537e2aa-8568-4644-9b52-e9b19d3387cc,,,2025-10-30,2025-10-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7eb9176e-cce5-44a9-af33-78bc4b8d3405,ce87348f-e82e-4647-bb77-3edcfb260e25,,,2025-11-06,2025-11-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
63edf7ce-7710-4d44-94aa-b5674120119c,80940a1a-19c7-4995-ab6b-664de0dfe98f,,3c4da6d3-1d11-4ccb-a380-ffea1af7ddaf,2025-11-06,2025-11-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
041b3966-f9e4-49f1-9342-a27119acd126,ab33a624-f93e-4415-a82e-e044f80fb827,,,2025-11-06,2025-11-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
94d26dad-b540-4e6d-82a1-3f2afb1fe218,ab33a624-f93e-4415-a82e-e044f80fb827,,,2025-11-07,2025-11-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a7222918-f845-4ebf-9665-4895ceb6525e,4d9c09cf-ea7b-4ad9-8a95-a14f8946beb2,,236f2a58-0d9c-4434-a8e4-67f73868424b,2025-11-07,2025-11-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a42543d7-8a47-4ab3-8507-477e7cd8e26d,e08e1baf-843f-49b8-8241-fe2dd763b134,,4e61f0c4-32fd-45ee-b3d3-38657cba97f1,2026-01-05,2026-01-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c37b0779-9e62-4bcb-b287-54987eb7354e,e08e1baf-843f-49b8-8241-fe2dd763b134,,06cb6155-ed7a-442c-9584-5fa17d846821,2025-12-15,2025-12-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
35757c7e-414f-4583-b204-c9c7022003d4,46d0df03-7246-4ce4-9ee3-821d15001e50,,7be3b0fc-c203-4b41-b8fd-ee36fefe52bf,2025-10-03,2025-10-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e4411eb0-85b5-48ba-bc66-e56ca258e1b0,46d0df03-7246-4ce4-9ee3-821d15001e50,,7be3b0fc-c203-4b41-b8fd-ee36fefe52bf,2025-11-21,2025-11-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
